ave_x,ave_y,ave_z
-4.3321074193547384e-05,0.000268497764516129,0.0007818848322580646
-4.3321074193547384e-05,0.000268497764516129,0.0007818848322580646
-4.2220267741934444e-05,0.0002667679258064516,0.0007816332193548388
-4.3383977419353795e-05,0.0002676485709677419,0.0007802808000000001
-4.3383977419353795e-05,0.0002657300225806451,0.0007788654774193548
-4.2314622580644145e-05,0.0002657300225806451,0.0007788654774193548
-4.2440429032257034e-05,0.0002668622806451612,0.0007793372516129032
-4.171704193548284e-05,0.00026657921612903223,0.0007789912838709678
-4.171704193548284e-05,0.00026657921612903223,0.0007789912838709678
-4.288075161290221e-05,0.0002669566354838709,0.0007801549935483871
-4.3383977419353795e-05,0.00026679937741935474,0.000780972735483871
-4.3383977419353795e-05,0.00026679937741935474,0.000782639670967742
-4.341542903225703e-05,0.000266830829032258,0.000782639670967742
-4.1559783870966705e-05,0.00026711389354838706,0.0007826082193548388
-4.2692041935482854e-05,0.00026613889354838705,0.0007811614451612904
-4.2692041935482854e-05,0.00026613889354838705,0.0007811614451612904
-4.366704193548286e-05,0.00026846631290322576,0.000782513864516129
-4.086784838709574e-05,0.0002663905064516129,0.0007808469290322581
-4.086784838709574e-05,0.0002663905064516129,0.0007808469290322581
-4.3383977419353795e-05,0.0002673655064516129,0.0007814130580645162
-4.2975106451611856e-05,0.00026739695806451605,0.0007822622516129033
-4.2975106451611856e-05,0.00026821469999999993,0.0007824509612903226
-4.256623548386997e-05,0.00026821469999999993,0.0007824509612903226
-4.215736451612803e-05,0.00026780582903225796,0.0007825767677419356
-4.2597687096773146e-05,0.00026657921612903223,0.0007827969290322581
-4.2220267741934444e-05,0.0002667679258064516,0.0007809098322580645
-4.237752580645062e-05,0.00026909534516129024,0.0007821993483870969
-4.338397741935388e-05,0.0002659816354838709,0.0007810670903225807
-4.49880096774184e-05,0.00026390582903225803,0.0007814759612903226
-4.6057364516128094e-05,0.0002613267967741935,0.0007812243483870969
-4.5963009677418386e-05,0.0002612638935483871,0.0007818848322580646
-4.690655806451515e-05,0.0002603517967741936,0.0007861937032258065
-4.734688064516033e-05,0.00025865340967741934,0.0007876404774193549
-4.68436548387087e-05,0.00025837034516129035,0.0007906912838709678
-4.725252580645065e-05,0.00025601147419354836,0.0007922324129032259
-5.011462258064419e-05,0.00025708082903225807,0.0007914775741935485
-5.190736451612808e-05,0.00025840179677419356,0.0007907541870967742
-5.2221880645160345e-05,0.00025915663548387095,0.0007916348322580646
-5.43605903225797e-05,0.0002612638935483871,0.0007935848322580646
-5.605897741935385e-05,0.0002617042161290323,0.0007952832193548388
-5.697107419354741e-05,0.00026154695806451615,0.0007950630580645162
-5.763155806451515e-05,0.00026271066774193557,0.0007933646709677419
-5.640494516128933e-05,0.00026563566774193554,0.0007918549935483872
-5.703397741935386e-05,0.00026573002258064524,0.0007906598322580645
-5.6719461290321625e-05,0.0002658558290322582,0.0007907227354838711
-5.73799451612894e-05,0.0002648179258064518,0.0007913517677419355
-5.637349354838621e-05,0.0002667364741935486,0.0007922953161290322
-5.53355903225798e-05,0.00026786873225806467,0.0007942767677419355
-5.470655806451527e-05,0.0002659187322580647,0.0007964783806451613
-5.4486396774192684e-05,0.0002650380870967744,0.0007952832193548387
-5.461220322580559e-05,0.0002646292161290324,0.0007931445096774194
-5.5241235483870056e-05,0.00026503808709677434,0.0007915404774193548
-5.587026774193453e-05,0.0002654469580645162,0.0007899364451612903
-5.8008977419353886e-05,0.0002652897000000001,0.000790062251612903
-5.769446129032164e-05,0.0002655727645161291,0.0007872630580645159
-5.7379945161289404e-05,0.0002658558290322581,0.0007844638645161288
-5.6058977419353886e-05,0.0002650380870967743,0.0007826711225806449
-5.546139677419259e-05,0.00026519534516129047,0.0007815388645161287
-5.48638161290313e-05,0.0002659501838709679,0.0007798404774193547
-5.5178332258063537e-05,0.0002668622806451615,0.0007818533806451611
-5.4014622580644185e-05,0.00026469211935483897,0.0007796203161290321
-5.162429999999901e-05,0.0002623961516129035,0.0007761606387096773
-5.0083170967740936e-05,0.00025890502258064544,0.0007727009612903225
-5.061784838709577e-05,0.000259817119354839,0.000771379993548387
-4.9925912903224776e-05,0.00026003728064516153,0.000773896122580645
-4.923397741935379e-05,0.0002602574419354841,0.0007764122516129029
-4.844768709677314e-05,0.000259408248387097,0.0007771985419354836
-4.712671935483761e-05,0.0002589679258064519,0.0007755001548387094
-4.640333225806337e-05,0.0002582445387096777,0.0007728582193548384
-4.445333225806335e-05,0.0002589679258064519,0.0007715057999999998
-4.206300967741819e-05,0.0002592195387096777,0.0007726066064516127
-3.9672687096773035e-05,0.00025947115161290354,0.0007737074129032255
-4.023881612903109e-05,0.00025943970000000033,0.0007790856387096773
-3.923236451612787e-05,0.0002588106677419358,0.000777670316129032
-3.8225912903224634e-05,0.00025720663548387126,0.0007786767677419352
-3.750252580645046e-05,0.0002563888935483874,0.0007797461225806449
-3.772268709677304e-05,0.00025588566774193577,0.000782545316129032
-3.7219461290321456e-05,0.0002561687322580648,0.0007828598322580643
-3.7219461290321456e-05,0.0002569550225806455,0.0007831743483870967
-3.574123548386985e-05,0.0002578985709677423,0.0007841493483870968
-3.5395267741934386e-05,0.00025560260322580677,0.0007851872516129033
-3.504929999999891e-05,0.0002533066354838713,0.0007862251548387098
-3.816300967741827e-05,0.0002513880870967745,0.0007881122516129034
-3.784849354838601e-05,0.0002531179258064519,0.0007897791870967743
-3.709365483870859e-05,0.00025506792580645194,0.0007883638645161292
-3.8540429032256994e-05,0.0002566719580645165,0.0007849670903225808
-3.866623548386993e-05,0.0002567034096774197,0.000785407412903226
-3.916946129032158e-05,0.0002568606677419359,0.0007865396709677421
-3.923236451612804e-05,0.0002569550225806456,0.0007861937032258065
-3.888639677419252e-05,0.000255759861290323,0.0007877033806451614
-3.9169461290321523e-05,0.0002558227645161295,0.0007873888645161291
-3.9326719354837636e-05,0.0002561687322580649,0.0007880178967741938
-4.00186548387086e-05,0.00025692357096774237,0.0007861622516129034
-4.023881612903118e-05,0.0002583074419354843,0.0007820735419354841
-3.9798493548386e-05,0.000260351796774194,0.0007776074129032261
-4.017591290322471e-05,0.0002621759903225811,0.0007754687032258068
-4.039607419354729e-05,0.0002614840548387102,0.0007783622516129037
-4.143397741935377e-05,0.0002618929258064521,0.0007811299935483875
-4.083639677419248e-05,0.00026069776451612955,0.000782450961290323
-4.0018654838708597e-05,0.00025843324838709726,0.0007834888645161295
-3.9735590322579595e-05,0.00025865340967741983,0.0007845267677419359
-4.0836396774192535e-05,0.0002589993774193553,0.0007838348322580649
-4.1559783870966725e-05,0.00025701792580645207,0.0007810670903225812
-4.15283322580635e-05,0.00025572840967741974,0.0007768525741935489
-4.1874299999998983e-05,0.0002564832483870972,0.0007773558000000006
-4.215736451612801e-05,0.0002578356677419359,0.00077754450967742
-4.181139677419253e-05,0.00025739534516129077,0.0007767582193548393
-4.2943654838708695e-05,0.0002577098612903231,0.0007758146709677425
-4.4830751612902263e-05,0.0002576784096774198,0.0007751541870967748
-4.662349354838616e-05,0.0002572695387096779,0.0007757832193548394
-4.709526774193457e-05,0.00025783566774193595,0.0007783308000000007
-4.7535590322579744e-05,0.00025783566774193595,0.0007813816064516136
-4.766139677419269e-05,0.0002581816354838715,0.0007819791870967748
-4.797591290322498e-05,0.0002578042161290328,0.0007784566064516136
-4.822752580645079e-05,0.00025846470000000053,0.000776852574193549
-4.935978387096691e-05,0.00025909373225806506,0.000776286445161291
-5.011462258064432e-05,0.00025915663548387155,0.0007777646709677426
-5.1341235483870144e-05,0.00025843324838709737,0.0007818848322580652
-5.351139677419273e-05,0.0002594397000000006,0.0007836775741935492
-5.568155806451531e-05,0.0002604461516129038,0.0007851558000000009
-5.520978387096692e-05,0.0002612324419354845,0.0007842122516129042
-5.555575161290243e-05,0.0002632138935483877,0.0007828598322580655
-5.593317096774117e-05,0.00026453486129032316,0.0007816332193548398
-5.5083977419354107e-05,0.0002666421193548393,0.0007844953161290334
-5.536704193548311e-05,0.0002663590548387103,0.0007839291870967754
-5.618478387096699e-05,0.0002678058290322587,0.0007827340258064529
-5.775736451612832e-05,0.00026925260322580713,0.0007815388645161303
-5.693962258064443e-05,0.00026793163548387164,0.0007782993483870979
-5.892107419354766e-05,0.0002683719580645168,0.0007780791870967755
-6.0902525806450884e-05,0.00026689373225806525,0.0007764437032258077
-6.203478387096703e-05,0.000263654216129033,0.0007738961225806463
-6.256946129032188e-05,0.0002610437322580653,0.0007714428967741946
-6.238075161290251e-05,0.0002581501838709686,0.0007690840258064527
-6.23492999999993e-05,0.00025736389354838793,0.0007667251548387108
-6.338720322580577e-05,0.00025912518387096855,0.0007653412838709687
-6.521139677419286e-05,0.00025865340967742015,0.0007664420903225817
-6.703559032257995e-05,0.00025818163548387176,0.0007692098322580655
-6.747591290322513e-05,0.0002566405064516137,0.0007693670903225817
-6.65952677419348e-05,0.0002570808290322589,0.0007700904774193559
-6.684688064516063e-05,0.00025654615161290405,0.0007727009612903237
-6.59976870967735e-05,0.0002558856677419363,0.0007753114451612915
-6.665817096774126e-05,0.00025626308709677506,0.0007773872516129045
-6.577752580645094e-05,0.00025440744193548474,0.0007753114451612915
-6.489688064516062e-05,0.0002525517967741944,0.0007732356387096786
-6.618639677419287e-05,0.0002520800225806461,0.000772166283870969
-6.801059032257997e-05,0.0002525832483870977,0.0007742106387096787
-6.983478387096706e-05,0.00025390421612903313,0.0007764437032258077
-7.102994516128967e-05,0.0002542816354838719,0.0007766009612903237
-7.065252580645097e-05,0.0002552880870967751,0.0007773558000000011
-7.071542903225738e-05,0.0002536840548387106,0.0007768840258064527
-6.980333225806379e-05,0.0002522687322580655,0.0007745251548387107
-6.952026774193477e-05,0.00025324373225806544,0.0007754058000000011
-6.920575161290252e-05,0.00025324373225806544,0.0007754058000000011
-6.974042903225735e-05,0.0002537469580645171,0.0007760662838709688
-7.005494516128961e-05,0.00025248889354838804,0.0007729840258064527
-7.005494516128961e-05,0.00025248889354838804,0.0007729840258064527
-7.055817096774121e-05,0.00025327518387096876,0.0007758461225806463
-7.024365483870897e-05,0.0002527405064516139,0.0007729525741935495
-7.024365483870897e-05,0.0002527405064516139,0.0007729525741935495
-6.889123548387025e-05,0.0002519542161290332,0.0007741791870967753
-6.996059032257991e-05,0.00025170260322580744,0.000774147735483872
-6.970897741935412e-05,0.0002508219580645171,0.0007746195096774204
-6.970897741935412e-05,0.0002508219580645171,0.0007746195096774204
-7.014929999999933e-05,0.00025248889354838804,0.0007748711225806463
-6.970897741935412e-05,0.0002526776032258074,0.0007754687032258076
-6.970897741935412e-05,0.0002526776032258074,0.0007754687032258076
-7.159607419354766e-05,0.0002509163129032268,0.0007752799935483882
-7.080978387096703e-05,0.00025173405483871065,0.0007749969290322592
-7.080978387096703e-05,0.00025173405483871065,0.0007733614451612914
-6.983478387096703e-05,0.00025289776451612996,0.0007733614451612914
-7.09355903225799e-05,0.0002507276032258074,0.0007730469290322592
-7.09355903225799e-05,0.0002507276032258074,0.0007730469290322592
-7.080978387096703e-05,0.0002522687322580655,0.0007720404774193559
-7.040091290322509e-05,0.00025119937741935577,0.0007754372516129044
-6.955171935483798e-05,0.00025258324838709775,0.0007749969290322592
-7.052671935483802e-05,0.00025170260322580744,0.0007749025741935494
-7.052671935483802e-05,0.00025170260322580744,0.0007749025741935494
-6.983478387096703e-05,0.0002523945387096784,0.0007755001548387108
-6.996059032257991e-05,0.00025129373225806547,0.0007752799935483882
-6.996059032257991e-05,0.00025129373225806547,0.0007752799935483882
-7.049526774193479e-05,0.00025173405483871065,0.0007754687032258076
-7.062107419354768e-05,0.00025211147419354935,0.0007753743483870979
-7.062107419354768e-05,0.00025151389354838803,0.0007759404774193559
-7.011784838709608e-05,0.00025151389354838803,0.0007759404774193559
-6.999204193548315e-05,0.0002527090548387106,0.0007773558000000011
-7.121865483870897e-05,0.0002528348612903236,0.0007777646709677431
-7.121865483870897e-05,0.0002528348612903236,0.0007777646709677431
-6.964607419354766e-05,0.00025035018387096873,0.0007758146709677431
-7.008639677419284e-05,0.00025245744193548483,0.0007759090258064528
-7.008639677419284e-05,0.00025245744193548483,0.0007759090258064528
-7.090413870967672e-05,0.0002527405064516139,0.0007734243483870979
-7.150171935483802e-05,0.0002523001838709687,0.0007750283806451624
-7.090413870967672e-05,0.00025258324838709775,0.0007759719290322591
-7.125010645161218e-05,0.0002510421193548397,0.0007740848322580656
-7.172188064516055e-05,0.00025333808709677514,0.0007739590258064527
-7.172188064516055e-05,0.00025333808709677514,0.0007739590258064527
-7.04323645161283e-05,0.0002541872806451623,0.0007732356387096785
-7.040091290322508e-05,0.0002518284096774203,0.0007762549935483883
-7.040091290322508e-05,0.0002528034096774203,0.0007738332193548399
-7.096704193548314e-05,0.0002528034096774203,0.0007738332193548399
-7.00549451612896e-05,0.0002527719580645171,0.0007720404774193559
-7.077833225806377e-05,0.00025198566774193643,0.0007748082193548397
-7.077833225806377e-05,0.00025198566774193643,0.0007748082193548397
-7.112429999999925e-05,0.000250664700000001,0.0007756259612903237
-7.102994516128961e-05,0.0002523001838709687,0.000774430800000001
-7.102994516128961e-05,0.0002523001838709687,0.000774430800000001
-6.92057516129025e-05,0.00025258324838709775,0.0007738961225806463
-6.933155806451539e-05,0.0002510735709677429,0.0007748082193548397
-6.977188064516056e-05,0.00025085340967742034,0.0007778904774193559
-6.977188064516056e-05,0.00025085340967742034,0.0007778904774193559
-7.058962258064443e-05,0.0002508848612903235,0.0007742420903225817
-7.021220322580572e-05,0.00025075905483871064,0.0007735501548387108
-7.021220322580572e-05,0.00025075905483871064,0.0007735501548387108
-7.071542903225737e-05,0.0002528348612903236,0.0007751227354838721
-7.008639677419284e-05,0.0002515767967741945,0.0007769469290322591
-7.008639677419284e-05,0.00025160824838709774,0.0007755630580645172
-6.930010645161218e-05,0.00025160824838709774,0.0007755630580645172
-6.977188064516056e-05,0.00025123082903225904,0.0007752170903225817
-7.052671935483801e-05,0.0002505703451612913,0.0007755945096774204
-7.052671935483801e-05,0.0002505703451612913,0.0007755945096774204
-7.121865483870896e-05,0.00025258324838709775,0.000774839670967743
-7.040091290322508e-05,0.0002514824419354848,0.000774965477419356
-7.040091290322508e-05,0.0002514824419354848,0.000774965477419356
-7.147026774193478e-05,0.0002534638935483881,0.0007735501548387108
-7.093559032257989e-05,0.0002509792161290332,0.0007735501548387108
-6.904849354838637e-05,0.0002525517967741945,0.0007743678967741946
-6.904849354838637e-05,0.0002525517967741945,0.0007743678967741946
-6.980333225806378e-05,0.0002518598612903235,0.0007758146709677431
-6.911139677419282e-05,0.0002509163129032268,0.0007732670903225817
-6.911139677419282e-05,0.0002509163129032268,0.0007732670903225817
-6.974042903225733e-05,0.0002527090548387106,0.0007742420903225817
-6.917429999999926e-05,0.0002519542161290332,0.0007750283806451624
-6.917429999999926e-05,0.00025302357096774293,0.000776380800000001
-6.926865483870893e-05,0.00025302357096774293,0.000776380800000001
-7.00549451612896e-05,0.0002520485709677429,0.0007744622516129043
-7.05581709677412e-05,0.00025135663548387196,0.0007715687032258076
-7.05581709677412e-05,0.00025135663548387196,0.0007715687032258076
-7.036946129032183e-05,0.00025208002258064613,0.0007756888645161301
-6.980333225806378e-05,0.00025138808709677517,0.000776789670967743
-6.980333225806378e-05,0.00025138808709677517,0.000776789670967743
-7.018075161290249e-05,0.0002519542161290332,0.0007747453161290334
-6.904849354838637e-05,0.00025248889354838804,0.000772889670967743
-6.939446129032185e-05,0.00025079050645161386,0.0007748082193548397
-6.939446129032185e-05,0.00025079050645161386,0.0007748082193548397
-7.021220322580572e-05,0.00025214292580645256,0.0007772299935483881
-6.974042903225733e-05,0.00025119937741935577,0.000777481606451614
-6.974042903225733e-05,0.00025119937741935577,0.000777481606451614
-7.096704193548314e-05,0.00025041308709677516,0.0007733928967741946
-7.027510645161219e-05,0.0002529292161290332,0.000776380800000001
-7.027510645161219e-05,0.0002515767967741945,0.0007762549935483883
-6.952026774193475e-05,0.0002515767967741945,0.0007762549935483883
-7.080978387096702e-05,0.00025261470000000096,0.0007780477354838721
-6.917429999999926e-05,0.00025173405483871065,0.0007736759612903236
-6.917429999999926e-05,0.00025173405483871065,0.0007736759612903236
-6.895413870967668e-05,0.0002534953451612913,0.0007745880580645173
-6.967752580645089e-05,0.00025399857096774294,0.000774965477419356
-6.967752580645089e-05,0.00025399857096774294,0.0007745251548387107
-6.952026774193475e-05,0.00025189131290322684,0.0007745251548387107
-6.961462258064443e-05,0.00024972115161290425,0.0007747138645161301
-6.933155806451539e-05,0.00025179695806451714,0.0007730469290322592
-6.933155806451539e-05,0.00025179695806451714,0.0007730469290322592
-7.074688064516054e-05,0.00025289776451613,0.0007756574129032269
-7.021220322580572e-05,0.0002511993774193558,0.0007750598322580657
-7.021220322580572e-05,0.0002511993774193558,0.0007717259612903236
-7.131300967741866e-05,0.00025132518387096874,0.0007717259612903236
-7.077833225806377e-05,0.000252614700000001,0.0007736130580645172
-6.952026774193475e-05,0.00025277195806451715,0.000776097735483872
-6.952026774193475e-05,0.00025277195806451715,0.000776097735483872
-6.986623548387024e-05,0.0002523630870967752,0.0007756574129032269
-6.892268709677345e-05,0.00025141953870967844,0.0007733928967741946
-6.892268709677345e-05,0.00025141953870967844,0.0007733928967741946
-6.914284838709605e-05,0.0002523630870967752,0.0007754687032258076
-7.030655806451543e-05,0.00025132518387096874,0.0007749969290322592
-7.030655806451543e-05,0.00025270905483871066,0.0007764437032258076
-7.090413870967672e-05,0.00025270905483871066,0.0007764437032258076
-6.980333225806378e-05,0.00025226873225806553,0.0007745251548387107
-6.952026774193475e-05,0.0002532437322580655,0.0007754058000000011
-6.813639677419282e-05,0.0002553195387096784,0.0007777961225806463
-6.753881612903149e-05,0.00025793002258064614,0.0007766953161290334
-6.536865483870893e-05,0.00025717518387096875,0.0007754687032258076
-6.467671935483799e-05,0.00025701792580645256,0.000773298541935485
-6.373317096774117e-05,0.0002576784096774203,0.0007757832193548399
-6.24751064516121e-05,0.0002578042161290332,0.000775374348387098
-6.102833225806373e-05,0.0002595340548387106,0.0007708767677419366
-5.992752580645083e-05,0.00026000582903225897,0.0007687380580645173
-5.98960741935476e-05,0.0002602259903225816,0.0007665678967741948
-6.083962258064437e-05,0.0002591251838709687,0.000768266283870969
-6.127994516128952e-05,0.00025931389354838806,0.0007691154774193561
-6.216059032257988e-05,0.0002602574419354848,0.0007666937032258077
-6.219204193548311e-05,0.00026138970000000094,0.0007648695096774207
-6.187752580645085e-05,0.00026444050645161384,0.0007669767677419369
-6.241220322580566e-05,0.00026289937741935573,0.0007680461225806465
-6.216059032257984e-05,0.0002621759903225815,0.0007688324129032271
-6.190897741935401e-05,0.0002603203451612912,0.0007686122516129046
-6.247510645161208e-05,0.0002624905064516137,0.0007676058000000013
-6.414204193548302e-05,0.0002624905064516137,0.000766284832258066
-6.455091290322491e-05,0.0002599743774193557,0.0007640517677419369
-6.546300967741845e-05,0.0002587477645161299,0.0007622904774193562
-6.637510645161198e-05,0.0002579929258064525,0.0007621017677419369
-6.643800967741843e-05,0.00025862195806451705,0.0007614727354838724
-6.634365483870878e-05,0.0002595026032258074,0.0007598058000000015
-6.634365483870878e-05,0.00025978566774193646,0.0007588622516129046
-6.565171935483778e-05,0.00026076066774193647,0.0007585162838709691
-6.517994516128937e-05,0.00025903082903225907,0.0007607808000000014
-6.417349354838613e-05,0.00025805582903225906,0.0007613154774193561
-6.370171935483777e-05,0.0002575211516129042,0.0007620388645161304
-6.464526774193455e-05,0.0002579614741935493,0.0007615356387096787
-6.662671935483779e-05,0.0002578042161290331,0.0007597114451612916
-6.650091290322491e-05,0.00025830744193548467,0.0007613154774193559
-6.62492999999991e-05,0.00026000582903225886,0.0007643348322580656
-6.697268709677327e-05,0.00026057195806451696,0.000767039670967743
-6.838800967741845e-05,0.0002623647000000008,0.0007697130580645172
-6.823075161290232e-05,0.00026167276451612983,0.0007704364451612914
-6.728720322580555e-05,0.0002616098612903234,0.0007715687032258076
-6.646946129032166e-05,0.00026145260322580727,0.000773424348387098
-6.646946129032166e-05,0.0002615784096774202,0.00077188321935484
-6.760171935483784e-05,0.0002624590548387105,0.0007719461225806464
-6.848236451612819e-05,0.0002619558290322589,0.0007729840258064528
-7.074688064516048e-05,0.0002616413129032266,0.0007725122516129044
-7.348317096774113e-05,0.00026362276451612985,0.0007719146709677431
-7.565333225806372e-05,0.00026560421612903314,0.0007714743483870981
-7.537026774193465e-05,0.0002662017967741944,0.0007711283806451626
-7.505575161290236e-05,0.0002644405064516138,0.0007738017677419367
-7.50872032258056e-05,0.00026560421612903314,0.0007722606387096787
-7.53702677419346e-05,0.00026705099032258155,0.0007702162838709689
-7.474123548387007e-05,0.0002676485709677428,0.0007674799935483883
-7.606220322580556e-05,0.00026745986129032346,0.0007675114451612915
-7.735171935483781e-05,0.0002666421193548396,0.0007691469290322592
-7.867268709677328e-05,0.00026478647419354926,0.0007717888645161302
-7.989929999999911e-05,0.0002645663129032267,0.0007732356387096785
-8.065413870967652e-05,0.0002658243774193557,0.0007745880580645172
-8.0025106451612e-05,0.00026635905483871053,0.0007734243483870978
-7.952188064516039e-05,0.0002653840548387105,0.0007731727354838719
-8.065413870967652e-05,0.0002635284096774202,0.0007773872516129042
-7.983639677419266e-05,0.00026233324838709763,0.0007805638645161299
-8.030817096774101e-05,0.00025884211935483956,0.0007800606387096782
