index,time,x,y,z,intensity
123,1580970545285,-9.69929999999897E-06,0.0002828397,0.0007451808,1
124,1580970545290,-8.37992999999995E-05,0.0005129397,0.0009167808,1
0,1580970547764,2.00070000000441E-06,0.0003140397,0.0007568808,1
1,1580970547770,2.00070000000441E-06,0.0003413397,0.0007724808,1
2,1580970547775,0.0001268007,0.0003413397,0.0007724808,1
3,1580970547781,-5.25992999999975E-05,0.0003218397,0.0008387808,1
4,1580970547786,-1.74993000000012E-05,0.0001580397,0.0008153808,1
5,1580970547800,-1.74993000000012E-05,0.0001580397,0.0008153808,1
6,1580970547806,-0.0001578993,0.0003296397,0.0008933808,1
7,1580970547811,-3.30992999999988E-05,0.0003257397,0.0009440808,1
8,1580970547817,-3.30992999999988E-05,0.0003257397,0.0009440808,1
9,1580970547822,6.83007000000027E-05,0.0004583397,0.0008582808,1
10,1580970547827,-4.47992999999952E-05,0.0001970397,0.0006827808,1
11,1580970547833,-4.47992999999952E-05,0.0001970397,0.0006125808,1
12,1580970547843,-0.0001266993,0.0003296397,0.0009557808,1
13,1580970547849,-0.0001266993,0.0003296397,0.0011234808,1
14,1580970547854,-7.20992999999962E-05,0.0002087397,0.0011234808,1
15,1580970547860,-1.74993000000012E-05,0.0001814397,0.0007919808,1
16,1580970547938,-0.0002085993,0.0002282397,0.0008309808,1
17,1580970547943,-0.0002085993,0.0002282397,0.0008309808,1
18,1580970547949,-5.25992999999975E-05,0.0002789397,0.0008777808,1
19,1580970547954,-4.47992999999952E-05,0.0002321397,0.0007412808,1
20,1580970547960,-4.47992999999952E-05,0.0002477397,0.0007529808,1
21,1580970547965,-9.69929999999897E-06,0.0002477397,0.0007529808,1
22,1580970547970,3.32006999999995E-05,0.0002438397,0.0007022808,1
23,1580970547976,-0.0001266993,0.0003257397,0.0008816808,1
24,1580970547981,-0.0001266993,0.0003257397,0.0008816808,1
25,1580970547987,0.0001814007,5.66396999999996E-05,0.0011078808,1
26,1580970547992,0.0001307007,0.0002282397,0.0006281808,1
27,1580970547998,0.0001307007,0.0002282397,0.0006281808,1
28,1580970548003,6.83007000000027E-05,0.0002945397,0.0003707808,1
29,1580970548009,-7.59992999999973E-05,0.0002438397,0.0007139808,1
30,1580970548014,-7.59992999999973E-05,0.0002438397,0.0007139808,1
31,1580970548020,-0.0002475993,0.0001307397,0.0010415808,1
32,1580970548025,9.56007000000037E-05,-6.03602999999994E-05,0.0007802808,1
33,1580970548030,9.56007000000037E-05,-6.03602999999994E-05,0.0007802808,1
34,1580970548036,-2.13992999999954E-05,0.0002282397,0.0004526808,1
35,1580970548041,-0.0001617993,0.0002906397,0.0008816808,1
36,1580970548047,-0.0001617993,0.0001034397,0.0005423808,1
37,1580970548052,-0.0001227993,0.0001034397,0.0005423808,1
38,1580970548058,-7.98992999999984E-05,0.0001034397,0.0006983808,1
39,1580970548063,-1.74993000000012E-05,0.0001931397,0.0006944808,1
40,1580970548069,-1.74993000000012E-05,0.0001931397,0.0006944808,1
41,1580970548074,1.37007000000008E-05,0.0002594397,0.0006983808,1
42,1580970548079,2.54007000000042E-05,0.0004076397,0.0008387808,1
43,1580970548085,2.54007000000042E-05,0.0004076397,0.0008387808,1
44,1580970548090,0.0001580007,8.78397000000017E-05,0.0008387808,1
45,1580970548096,-0.0001461993,0.0002087397,0.0006359808,1
46,1580970548101,-0.0001461993,0.0002087397,0.0006359808,1
47,1580970548107,-7.98992999999984E-05,0.0002672397,0.0008192808,1
48,1580970548112,-7.20992999999962E-05,0.0003452397,0.0011507808,1
49,1580970548118,-7.20992999999962E-05,0.0003452397,0.0009947808,1
50,1580970548123,-2.13992999999954E-05,0.0001853397,0.0009947808,1
51,1580970548129,-2.91992999999977E-05,0.0001424397,0.0006320808,1
52,1580970548134,-0.0002007993,0.0003023397,0.0004448808,1
53,1580970548139,-0.0002007993,0.0003023397,0.0004448808,1
54,1580970548145,-0.0002865993,0.0002750397,0.0007529808,1
55,1580970548150,-9.5499299999996E-05,0.0001385397,0.0008270808,1
56,1580970548156,-9.5499299999996E-05,0.0001385397,0.0008270808,1
57,1580970548161,2.00070000000441E-06,6.05397000000008E-05,0.0010337808,1
58,1580970548167,1.37007000000008E-05,0.0002204397,0.0006944808,1
59,1580970548172,1.37007000000008E-05,0.0002204397,0.0006944808,1
60,1580970548177,-0.0002787993,0.0005012397,0.0010649808,1
61,1580970548183,2.15007000000031E-05,0.0003881397,0.0007997808,1
62,1580970548188,2.15007000000031E-05,0.0003881397,0.0007997808,1
63,1580970548194,-4.0899300000001E-05,0.0001814397,0.0007373808,1
64,1580970548199,-9.69929999999897E-06,0.0001814397,0.0008660808,1
65,1580970548205,-9.69929999999897E-06,0.0001814397,0.0005618808,1
66,1580970548210,-0.0001773993,0.0001541397,0.0005618808,1
67,1580970548216,-3.30992999999988E-05,0.0003491397,0.0007958808,1
68,1580970548221,-7.98992999999984E-05,0.0002360397,0.0007763808,1
69,1580970548227,-7.98992999999984E-05,0.0002360397,0.0007763808,1
70,1580970548232,1.7600700000002E-05,0.0001892397,0.0008894808,1
71,1580970548237,-9.15993000000018E-05,0.0003686397,0.0010259808,1
72,1580970548243,-9.15993000000018E-05,0.0003686397,0.0010259808,1
73,1580970548248,-0.0002553993,0.0004115397,0.0011351808,1
74,1580970548254,-5.25992999999975E-05,0.0002711397,0.0009362808,1
75,1580970548259,-5.25992999999975E-05,0.0002711397,0.0009362808,1
76,1580970548265,2.15007000000031E-05,0.0001736397,0.0006515808,1
77,1580970548270,-0.0001656993,0.0001970397,0.0006281808,1
78,1580970548283,-0.0001656993,0.0001970397,0.0006281808,1
79,1580970548289,0.0001307007,0.0001697397,0.0008348808,1
80,1580970548294,-1.89929999999672E-06,9.95397000000016E-05,0.0009323808,1
81,1580970548300,-1.89929999999672E-06,9.95397000000016E-05,0.0006320808,1
82,1580970548305,-0.0001071993,0.0001307397,0.0006320808,1
83,1580970548310,-9.15993000000018E-05,0.0003803397,0.0005813808,1
84,1580970548316,-9.15993000000018E-05,0.0003062397,0.0006788808,1
85,1580970548321,-4.0899300000001E-05,0.0003062397,0.0006788808,1
86,1580970548327,-1.89929999999672E-06,5.27396999999985E-05,0.0007217808,1
87,1580970548332,-0.0001344993,0.0001619397,0.0005891808,1
88,1580970548338,-0.0001344993,0.0001619397,0.0005891808,1
89,1580970548343,-7.20992999999962E-05,0.0002048397,0.0008387808,1
90,1580970548349,-0.0001032993,0.0003257397,0.0007217808,1
91,1580970548354,-0.0001032993,0.0003257397,0.0007217808,1
92,1580970548359,-0.0001227993,0.0002360397,0.0008738808,1
93,1580970548365,-4.0899300000001E-05,0.0001151397,0.0006242808,1
94,1580970548370,-4.0899300000001E-05,0.0001151397,0.0006242808,1
95,1580970548376,-5.25992999999975E-05,0.0003881397,0.0007334808,1
96,1580970548381,-0.0001539993,0.0005051397,0.0009128808,1
97,1580970548387,-0.0001539993,0.0005051397,0.0008192808,1
98,1580970548392,9.56007000000037E-05,0.0002048397,0.0008192808,1
99,1580970548398,0.0001502007,0.0002867397,0.0008543808,1
100,1580970548403,-0.0001305993,6.05397000000008E-05,0.0006281808,1
101,1580970548408,-0.0001305993,6.05397000000008E-05,0.0006281808,1
102,1580970548414,-0.0001851993,0.0002516397,0.0008231808,1
103,1580970548419,-6.8199299999995E-05,0.0003023397,0.0006437808,1
104,1580970548425,-6.8199299999995E-05,0.0003023397,0.0006437808,1
105,1580970548430,-1.35993000000001E-05,0.0001229397,0.0007295808,1
106,1580970548436,-0.0001617993,0.0003179397,0.0007334808,1
107,1580970548441,-0.0001617993,0.0003179397,0.0007334808,1
108,1580970548446,-0.0002982993,0.0003062397,0.0006125808,1
109,1580970548452,-2.52992999999965E-05,0.0002984397,0.0007061808,1
110,1580970548457,-2.52992999999965E-05,0.0002984397,0.0007061808,1
111,1580970548463,-0.0001344993,9.56397000000005E-05,0.0006671808,1
112,1580970548468,-0.0002475993,0.0001190397,0.0007724808,1
113,1580970548474,-0.0002475993,0.0001190397,0.0010766808,1
114,1580970548479,-0.0001539993,0.0002516397,0.0010766808,1
115,1580970548484,-0.0001305993,0.0004037397,0.0007334808,1
116,1580970548490,-3.69992999999999E-05,0.0001814397,0.0008309808,1
117,1580970548495,-3.69992999999999E-05,0.0001814397,0.0008309808,1
118,1580970548501,8.00006999999992E-05,0.0002087397,0.0004916808,1
119,1580970548506,-3.30992999999988E-05,0.0001970397,0.0005540808,1
120,1580970548512,-3.30992999999988E-05,0.0001970397,0.0005540808,1
121,1580970548517,-7.98992999999984E-05,0.0002204397,0.0011117808,1
122,1580970548523,-4.86992999999963E-05,0.0001268397,0.0008933808,1
123,1580970548528,-4.86992999999963E-05,0.0001268397,0.0008933808,1
124,1580970548533,-6.42993000000008E-05,0.0002516397,0.0005150808,1
0,1580970547764,2.00070000000441E-06,0.0003140397,0.0007568808,1
1,1580970547770,2.00070000000441E-06,0.0003413397,0.0007724808,1
2,1580970547775,0.0001268007,0.0003413397,0.0007724808,1
3,1580970547781,-5.25992999999975E-05,0.0003218397,0.0008387808,1
4,1580970547786,-1.74993000000012E-05,0.0001580397,0.0008153808,1
5,1580970547800,-1.74993000000012E-05,0.0001580397,0.0008153808,1
6,1580970547806,-0.0001578993,0.0003296397,0.0008933808,1
7,1580970547811,-3.30992999999988E-05,0.0003257397,0.0009440808,1
8,1580970547817,-3.30992999999988E-05,0.0003257397,0.0009440808,1
9,1580970547822,6.83007000000027E-05,0.0004583397,0.0008582808,1
10,1580970547827,-4.47992999999952E-05,0.0001970397,0.0006827808,1
11,1580970547833,-4.47992999999952E-05,0.0001970397,0.0006125808,1
12,1580970547843,-0.0001266993,0.0003296397,0.0009557808,1
13,1580970547849,-0.0001266993,0.0003296397,0.0011234808,1
14,1580970547854,-7.20992999999962E-05,0.0002087397,0.0011234808,1
15,1580970547860,-1.74993000000012E-05,0.0001814397,0.0007919808,1
16,1580970547938,-0.0002085993,0.0002282397,0.0008309808,1
17,1580970547943,-0.0002085993,0.0002282397,0.0008309808,1
18,1580970547949,-5.25992999999975E-05,0.0002789397,0.0008777808,1
19,1580970547954,-4.47992999999952E-05,0.0002321397,0.0007412808,1
20,1580970547960,-4.47992999999952E-05,0.0002477397,0.0007529808,1
21,1580970547965,-9.69929999999897E-06,0.0002477397,0.0007529808,1
22,1580970547970,3.32006999999995E-05,0.0002438397,0.0007022808,1
23,1580970547976,-0.0001266993,0.0003257397,0.0008816808,1
24,1580970547981,-0.0001266993,0.0003257397,0.0008816808,1
25,1580970547987,0.0001814007,5.66396999999996E-05,0.0011078808,1
26,1580970547992,0.0001307007,0.0002282397,0.0006281808,1
27,1580970547998,0.0001307007,0.0002282397,0.0006281808,1
28,1580970548003,6.83007000000027E-05,0.0002945397,0.0003707808,1
29,1580970548009,-7.59992999999973E-05,0.0002438397,0.0007139808,1
30,1580970548014,-7.59992999999973E-05,0.0002438397,0.0007139808,1
31,1580970548020,-0.0002475993,0.0001307397,0.0010415808,1
32,1580970548025,9.56007000000037E-05,-6.03602999999994E-05,0.0007802808,1
33,1580970548030,9.56007000000037E-05,-6.03602999999994E-05,0.0007802808,1
34,1580970548036,-2.13992999999954E-05,0.0002282397,0.0004526808,1
35,1580970548041,-0.0001617993,0.0002906397,0.0008816808,1
36,1580970548047,-0.0001617993,0.0001034397,0.0005423808,1
37,1580970548052,-0.0001227993,0.0001034397,0.0005423808,1
38,1580970548058,-7.98992999999984E-05,0.0001034397,0.0006983808,1
39,1580970548063,-1.74993000000012E-05,0.0001931397,0.0006944808,1
40,1580970548069,-1.74993000000012E-05,0.0001931397,0.0006944808,1
41,1580970548074,1.37007000000008E-05,0.0002594397,0.0006983808,1
42,1580970548079,2.54007000000042E-05,0.0004076397,0.0008387808,1
43,1580970548085,2.54007000000042E-05,0.0004076397,0.0008387808,1
44,1580970548090,0.0001580007,8.78397000000017E-05,0.0008387808,1
45,1580970548096,-0.0001461993,0.0002087397,0.0006359808,1
46,1580970548101,-0.0001461993,0.0002087397,0.0006359808,1
47,1580970548107,-7.98992999999984E-05,0.0002672397,0.0008192808,1
48,1580970548112,-7.20992999999962E-05,0.0003452397,0.0011507808,1
49,1580970548118,-7.20992999999962E-05,0.0003452397,0.0009947808,1
50,1580970548123,-2.13992999999954E-05,0.0001853397,0.0009947808,1
51,1580970548129,-2.91992999999977E-05,0.0001424397,0.0006320808,1
52,1580970548134,-0.0002007993,0.0003023397,0.0004448808,1
53,1580970548139,-0.0002007993,0.0003023397,0.0004448808,1
54,1580970548145,-0.0002865993,0.0002750397,0.0007529808,1
55,1580970548150,-9.5499299999996E-05,0.0001385397,0.0008270808,1
56,1580970548156,-9.5499299999996E-05,0.0001385397,0.0008270808,1
57,1580970548161,2.00070000000441E-06,6.05397000000008E-05,0.0010337808,1
58,1580970548167,1.37007000000008E-05,0.0002204397,0.0006944808,1
59,1580970548172,1.37007000000008E-05,0.0002204397,0.0006944808,1
60,1580970548177,-0.0002787993,0.0005012397,0.0010649808,1
61,1580970548183,2.15007000000031E-05,0.0003881397,0.0007997808,1
62,1580970548188,2.15007000000031E-05,0.0003881397,0.0007997808,1
63,1580970548194,-4.0899300000001E-05,0.0001814397,0.0007373808,1
64,1580970548199,-9.69929999999897E-06,0.0001814397,0.0008660808,1
65,1580970548205,-9.69929999999897E-06,0.0001814397,0.0005618808,1
66,1580970548210,-0.0001773993,0.0001541397,0.0005618808,1
67,1580970548216,-3.30992999999988E-05,0.0003491397,0.0007958808,1
68,1580970548221,-7.98992999999984E-05,0.0002360397,0.0007763808,1
69,1580970548227,-7.98992999999984E-05,0.0002360397,0.0007763808,1
70,1580970548232,1.7600700000002E-05,0.0001892397,0.0008894808,1
71,1580970548237,-9.15993000000018E-05,0.0003686397,0.0010259808,1
72,1580970548243,-9.15993000000018E-05,0.0003686397,0.0010259808,1
73,1580970548248,-0.0002553993,0.0004115397,0.0011351808,1
74,1580970548254,-5.25992999999975E-05,0.0002711397,0.0009362808,1
75,1580970548259,-5.25992999999975E-05,0.0002711397,0.0009362808,1
76,1580970548265,2.15007000000031E-05,0.0001736397,0.0006515808,1
77,1580970548270,-0.0001656993,0.0001970397,0.0006281808,1
78,1580970548283,-0.0001656993,0.0001970397,0.0006281808,1
79,1580970548289,0.0001307007,0.0001697397,0.0008348808,1
80,1580970548294,-1.89929999999672E-06,9.95397000000016E-05,0.0009323808,1
81,1580970548300,-1.89929999999672E-06,9.95397000000016E-05,0.0006320808,1
82,1580970548305,-0.0001071993,0.0001307397,0.0006320808,1
83,1580970548310,-9.15993000000018E-05,0.0003803397,0.0005813808,1
84,1580970548316,-9.15993000000018E-05,0.0003062397,0.0006788808,1
85,1580970548321,-4.0899300000001E-05,0.0003062397,0.0006788808,1
86,1580970548327,-1.89929999999672E-06,5.27396999999985E-05,0.0007217808,1
87,1580970548332,-0.0001344993,0.0001619397,0.0005891808,1
88,1580970548338,-0.0001344993,0.0001619397,0.0005891808,1
89,1580970548343,-7.20992999999962E-05,0.0002048397,0.0008387808,1
90,1580970548349,-0.0001032993,0.0003257397,0.0007217808,1
91,1580970548354,-0.0001032993,0.0003257397,0.0007217808,1
92,1580970548359,-0.0001227993,0.0002360397,0.0008738808,1
93,1580970548365,-4.0899300000001E-05,0.0001151397,0.0006242808,1
94,1580970548370,-4.0899300000001E-05,0.0001151397,0.0006242808,1
95,1580970548376,-5.25992999999975E-05,0.0003881397,0.0007334808,1
96,1580970548381,-0.0001539993,0.0005051397,0.0009128808,1
97,1580970548387,-0.0001539993,0.0005051397,0.0008192808,1
98,1580970548392,9.56007000000037E-05,0.0002048397,0.0008192808,1
99,1580970548398,0.0001502007,0.0002867397,0.0008543808,1
100,1580970548403,-0.0001305993,6.05397000000008E-05,0.0006281808,1
101,1580970548408,-0.0001305993,6.05397000000008E-05,0.0006281808,1
102,1580970548414,-0.0001851993,0.0002516397,0.0008231808,1
103,1580970548419,-6.8199299999995E-05,0.0003023397,0.0006437808,1
104,1580970548425,-6.8199299999995E-05,0.0003023397,0.0006437808,1
105,1580970548430,-1.35993000000001E-05,0.0001229397,0.0007295808,1
106,1580970548436,-0.0001617993,0.0003179397,0.0007334808,1
107,1580970548441,-0.0001617993,0.0003179397,0.0007334808,1
108,1580970548446,-0.0002982993,0.0003062397,0.0006125808,1
109,1580970548452,-2.52992999999965E-05,0.0002984397,0.0007061808,1
110,1580970548457,-2.52992999999965E-05,0.0002984397,0.0007061808,1
111,1580970548463,-0.0001344993,9.56397000000005E-05,0.0006671808,1
112,1580970548468,-0.0002475993,0.0001190397,0.0007724808,1
113,1580970548474,-0.0002475993,0.0001190397,0.0010766808,1
114,1580970548479,-0.0001539993,0.0002516397,0.0010766808,1
115,1580970548484,-0.0001305993,0.0004037397,0.0007334808,1
116,1580970548490,-3.69992999999999E-05,0.0001814397,0.0008309808,1
117,1580970548495,-3.69992999999999E-05,0.0001814397,0.0008309808,1
118,1580970548501,8.00006999999992E-05,0.0002087397,0.0004916808,1
119,1580970548506,-3.30992999999988E-05,0.0001970397,0.0005540808,1
120,1580970548512,-3.30992999999988E-05,0.0001970397,0.0005540808,1
121,1580970548517,-7.98992999999984E-05,0.0002204397,0.0011117808,1
122,1580970548523,-4.86992999999963E-05,0.0001268397,0.0008933808,1
123,1580970548528,-4.86992999999963E-05,0.0001268397,0.0008933808,1
124,1580970548533,-6.42993000000008E-05,0.0002516397,0.0005150808,1
0,1580970548546,-0.0001773993,0.0004661397,0.0009908808,1
1,1580970548551,-0.0001773993,0.0004661397,0.0009908808,1
2,1580970548557,-7.59992999999973E-05,0.0001853397,0.0011195808,1
3,1580970548562,7.6100700000005E-05,0.0002438397,0.0010610808,1
4,1580970548568,7.6100700000005E-05,0.0002438397,0.0010610808,1
5,1580970548573,8.00006999999992E-05,0.0004232397,0.0007256808,1
6,1580970548579,2.54007000000042E-05,0.0003374397,0.0005462808,1
7,1580970548584,2.54007000000042E-05,0.0003374397,0.0005462808,1
8,1580970548595,-8.76993000000006E-05,0.0002672397,0.0008699808,1
9,1580970548601,-4.86992999999963E-05,0.0001151397,0.0008621808,1
10,1580970548606,-4.86992999999963E-05,0.0001151397,0.0008621808,1
11,1580970548692,9.95007000000048E-05,0.0002165397,0.0008972808,1
12,1580970548700,2.54007000000042E-05,0.0001151397,0.0009596808,1
13,1580970548705,-0.0001383993,0.0001775397,0.0005735808,1
14,1580970548711,-0.0001383993,0.0001775397,0.0005735808,1
15,1580970548716,-0.0001929993,0.0003920397,0.0007607808,1
16,1580970548721,-4.0899300000001E-05,0.0002672397,0.0006242808,1
17,1580970548727,-4.0899300000001E-05,0.0002672397,0.0008504808,1
18,1580970548732,-0.0001461993,0.0001736397,0.0008504808,1
19,1580970548738,-9.15993000000018E-05,4.10396999999986E-05,0.0007490808,1
20,1580970548743,-0.0002007993,0.0002048397,0.0007568808,1
21,1580970548749,-0.0002007993,0.0002048397,0.0007568808,1
22,1580970548754,-6.8199299999995E-05,0.0002321397,0.0008777808,1
23,1580970548760,-4.86992999999963E-05,0.0001892397,0.0004721808,1
24,1580970548765,-4.86992999999963E-05,0.0001892397,0.0004721808,1
25,1580970548770,-0.0002514993,0.0001424397,0.0005423808,1
26,1580970548776,-0.0002358993,0.0001229397,0.0007022808,1
27,1580970548790,-0.0002358993,0.0001229397,0.0007022808,1
28,1580970548795,-6.42993000000008E-05,0.0003140397,0.0010493808,1
29,1580970548801,-2.91992999999977E-05,9.17396999999993E-05,0.0007646808,1
30,1580970548806,-2.91992999999977E-05,9.17396999999993E-05,0.0007022808,1
31,1580970548811,5.66006999999993E-05,0.0002906397,0.0007022808,1
32,1580970548817,-3.30992999999988E-05,0.0002789397,0.0008036808,1
33,1580970548822,-0.0002085993,0.0003296397,0.0012053808,1
34,1580970548828,-0.0002085993,0.0003296397,0.0012053808,1
35,1580970548833,2.54007000000042E-05,0.0002867397,0.0011039808,1
36,1580970548839,-0.0001305993,0.0002477397,0.0006944808,1
37,1580970548844,-0.0001305993,0.0002477397,0.0006944808,1
38,1580970548850,-0.0001695993,0.0004661397,0.0007802808,1
39,1580970548855,6.83007000000027E-05,0.0004193397,0.0006320808,1
40,1580970548861,6.83007000000027E-05,0.0004193397,0.0006320808,1
41,1580970548866,-7.20992999999962E-05,0.0002321397,0.0007022808,1
42,1580970548871,-5.64992999999986E-05,-2.52602999999997E-05,0.0009323808,1
43,1580970548877,-5.64992999999986E-05,-2.52602999999997E-05,0.0009323808,1
44,1580970548882,-9.69929999999897E-06,0.0003257397,0.0010337808,1
45,1580970548888,-0.0001149993,0.0003179397,0.0010025808,1
46,1580970548893,-0.0001149993,2.93396999999987E-05,0.0006437808,1
47,1580970548899,-0.0001422993,2.93396999999987E-05,0.0006437808,1
48,1580970548904,-6.8199299999995E-05,0.0001580397,0.0003980808,1
49,1580970548910,-7.59992999999973E-05,0.0003413397,0.0008777808,1
50,1580970548915,-7.59992999999973E-05,0.0003413397,0.0008777808,1
51,1580970548921,1.37007000000008E-05,0.0002945397,0.0008465808,1
52,1580970548926,-0.0001851993,0.0001424397,0.0007763808,1
53,1580970548932,-0.0001851993,0.0001424397,0.0007763808,1
54,1580970548937,0.0001736007,0.0002360397,0.0009206808,1
55,1580970548942,-1.89929999999672E-06,0.0001658397,0.0005696808,1
56,1580970548948,-1.89929999999672E-06,0.0001658397,0.0005696808,1
57,1580970548953,-0.0001149993,0.0003179397,0.0008738808,1
58,1580970548959,-9.93992999999971E-05,0.0003296397,0.0009050808,1
59,1580970548964,-9.93992999999971E-05,0.0003296397,0.0008543808,1
60,1580970548970,5.90069999999859E-06,0.0003218397,0.0008543808,1
61,1580970548975,-1.74993000000012E-05,0.0003023397,0.0005579808,1
62,1580970548981,7.6100700000005E-05,0.0002243397,0.0008699808,1
63,1580970548986,7.6100700000005E-05,0.0002243397,0.0008699808,1
64,1580970548992,-1.35993000000001E-05,0.0004349397,0.0009362808,1
65,1580970548997,-0.0001032993,0.0004154397,0.0008426808,1
66,1580970549003,-0.0001032993,0.0004154397,0.0008426808,1
67,1580970549008,2.54007000000042E-05,0.0001346397,0.0004838808,1
68,1580970549014,-8.37992999999995E-05,0.0002672397,0.0008465808,1
69,1580970549019,-8.37992999999995E-05,0.0002672397,0.0008465808,1
70,1580970549025,9.80069999999972E-06,0.0003257397,0.0009869808,1
71,1580970549030,-6.42993000000008E-05,0.0003335397,0.0010454808,1
72,1580970549035,-6.42993000000008E-05,0.0003335397,0.0006242808,1
73,1580970549041,3.71007000000006E-05,0.0002399397,0.0006242808,1
74,1580970549046,-2.52992999999965E-05,0.0001385397,0.0004097808,1
75,1580970549052,-0.0001656993,0.0004934397,0.0009986808,1
76,1580970549057,-0.0001656993,0.0004934397,0.0009986808,1
77,1580970549063,-0.0002436993,0.0003296397,0.0008192808,1
78,1580970549068,-3.69992999999999E-05,0.0001463397,0.0008582808,1
79,1580970549074,-3.69992999999999E-05,0.0001463397,0.0008582808,1
80,1580970549079,-4.47992999999952E-05,0.0001658397,0.0008309808,1
81,1580970549085,0.0001385007,0.0003218397,0.0010766808,1
82,1580970549090,0.0001385007,0.0003218397,0.0010766808,1
83,1580970549096,5.27006999999982E-05,0.0002360397,0.0008036808,1
84,1580970549101,9.80069999999972E-06,0.0002399397,0.0006710808,1
85,1580970549107,9.80069999999972E-06,0.0002399397,0.0008348808,1
86,1580970549112,9.95007000000048E-05,0.0002087397,0.0008348808,1
87,1580970549117,-9.5499299999996E-05,0.0002009397,0.0008270808,1
88,1580970549123,6.83007000000027E-05,0.0002282397,0.0008855808,1
89,1580970549128,6.83007000000027E-05,0.0002282397,0.0008855808,1
90,1580970549134,5.27006999999982E-05,0.0002126397,0.0005579808,1
91,1580970549139,2.00070000000441E-06,0.0001853397,0.0004214808,1
92,1580970549145,2.00070000000441E-06,0.0001853397,0.0004214808,1
93,1580970549150,5.66006999999993E-05,0.0003530397,0.0006944808,1
94,1580970549156,-9.15993000000018E-05,0.0003374397,0.0007295808,1
95,1580970549161,-9.15993000000018E-05,0.0003374397,0.0007295808,1
96,1580970549167,-0.0001734993,0.0003374397,0.0007256808,1
97,1580970549172,2.54007000000042E-05,0.0001541397,0.0004409808,1
98,1580970549178,2.54007000000042E-05,0.0001541397,0.0004409808,1
99,1580970549183,-5.25992999999975E-05,0.0002594397,0.0006125808,1
100,1580970549189,-5.79929999999784E-06,0.0003257397,0.0012872808,1
101,1580970549194,-5.79929999999784E-06,0.0002594397,0.0007022808,1
102,1580970549199,-0.0001227993,0.0002594397,0.0007022808,1
103,1580970549205,2.00070000000441E-06,0.0001229397,0.0005228808,1
104,1580970549210,-9.93992999999971E-05,0.0002828397,0.0007022808,1
105,1580970549216,-9.93992999999971E-05,0.0002828397,0.0007022808,1
106,1580970549221,-2.13992999999954E-05,0.0003296397,0.0009362808,1
107,1580970549227,2.15007000000031E-05,0.0001424397,0.0009674808,1
108,1580970549232,2.15007000000031E-05,0.0001424397,0.0009674808,1
109,1580970549238,-4.86992999999963E-05,0.0001502397,0.0006281808,1
110,1580970549243,2.15007000000031E-05,0.0002321397,0.0006905808,1
111,1580970549249,2.15007000000031E-05,0.0002321397,0.0007763808,1
112,1580970549254,-9.93992999999971E-05,0.0003335397,0.0007763808,1
113,1580970549260,-2.13992999999954E-05,0.0004427397,0.0009167808,1
114,1580970549274,1.37007000000008E-05,0.0003959397,0.0005891808,1
115,1580970549279,4.49007000000029E-05,0.0001541397,0.0005735808,1
116,1580970549287,-0.0001734993,0.0001541397,0.0008387808,1
117,1580970549293,-8.37992999999995E-05,6.44396999999984E-05,0.0009635808,1
118,1580970549298,-0.0001968993,0.0003218397,0.0011546808,1
119,1580970549304,-0.0001968993,0.0003218397,0.0011546808,1
120,1580970549309,-2.91992999999977E-05,0.0002516397,0.0008192808,1
121,1580970549315,-1.74993000000012E-05,0.0002867397,0.0007217808,1
122,1580970549320,-1.74993000000012E-05,0.0002867397,0.0007217808,1
123,1580970549325,-0.0001890993,0.0004856397,0.0010766808,1
124,1580970549331,-0.0001500993,0.0001892397,0.0011078808,1
0,1580970548546,-0.0001773993,0.0004661397,0.0009908808,1
1,1580970548551,-0.0001773993,0.0004661397,0.0009908808,1
2,1580970548557,-7.59992999999973E-05,0.0001853397,0.0011195808,1
3,1580970548562,7.6100700000005E-05,0.0002438397,0.0010610808,1
4,1580970548568,7.6100700000005E-05,0.0002438397,0.0010610808,1
5,1580970548573,8.00006999999992E-05,0.0004232397,0.0007256808,1
6,1580970548579,2.54007000000042E-05,0.0003374397,0.0005462808,1
7,1580970548584,2.54007000000042E-05,0.0003374397,0.0005462808,1
8,1580970548595,-8.76993000000006E-05,0.0002672397,0.0008699808,1
9,1580970548601,-4.86992999999963E-05,0.0001151397,0.0008621808,1
10,1580970548606,-4.86992999999963E-05,0.0001151397,0.0008621808,1
11,1580970548692,9.95007000000048E-05,0.0002165397,0.0008972808,1
12,1580970548700,2.54007000000042E-05,0.0001151397,0.0009596808,1
13,1580970548705,-0.0001383993,0.0001775397,0.0005735808,1
14,1580970548711,-0.0001383993,0.0001775397,0.0005735808,1
15,1580970548716,-0.0001929993,0.0003920397,0.0007607808,1
16,1580970548721,-4.0899300000001E-05,0.0002672397,0.0006242808,1
17,1580970548727,-4.0899300000001E-05,0.0002672397,0.0008504808,1
18,1580970548732,-0.0001461993,0.0001736397,0.0008504808,1
19,1580970548738,-9.15993000000018E-05,4.10396999999986E-05,0.0007490808,1
20,1580970548743,-0.0002007993,0.0002048397,0.0007568808,1
21,1580970548749,-0.0002007993,0.0002048397,0.0007568808,1
22,1580970548754,-6.8199299999995E-05,0.0002321397,0.0008777808,1
23,1580970548760,-4.86992999999963E-05,0.0001892397,0.0004721808,1
24,1580970548765,-4.86992999999963E-05,0.0001892397,0.0004721808,1
25,1580970548770,-0.0002514993,0.0001424397,0.0005423808,1
